Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Engine volume,Mileage_km,Cylinders,Doors,Wheel,Color,Airbags,turbo,Fuel type_CNG,Fuel type_Diesel,Fuel type_Hybrid,Fuel type_Hydrogen,Fuel type_LPG,Fuel type_Petrol,Fuel type_Plug-in Hybrid,Drive wheels_4x4,Drive wheels_Front,Drive wheels_Rear,Gear box type_Automatic,Gear box type_Manual,Gear box type_Tiptronic,Gear box type_Variator
41720,891,HYUNDAI,Santa FE,2016,Jeep,1,2.0,113120,4.0,4,Left wheel,Grey,4,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False
21326,632,TOYOTA,Prius C Navigation,2013,Hatchback,0,1.5,87000,4.0,4,Left wheel,Grey,6,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
13172,650,VOLKSWAGEN,Jetta,2016,Sedan,0,1.4,45312,4.0,4,Left wheel,Black,10,0,False,False,False,False,False,True,False,False,False,True,False,False,True,False
15292,836,HYUNDAI,Genesis,2010,Coupe,1,2.0,146691,4.0,4,Left wheel,Black,4,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
10976,632,HONDA,Insight,2009,Hatchback,0,1.3,200000,4.0,4,Right-hand drive,Silver,2,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
48873,639,SSANGYONG,REXTON,2014,Jeep,1,2.0,52576,4.0,4,Left wheel,Black,4,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False
8154,1750,LEXUS,RX 400,2008,Jeep,1,3.3,224629,6.0,4,Left wheel,Silver,12,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False
11917,585,HYUNDAI,Elantra,2013,Sedan,0,1.8,80000,4.0,4,Left wheel,Grey,12,0,False,False,False,False,False,True,False,False,True,False,False,False,True,False
21326,632,TOYOTA,Prius C,2015,Sedan,1,1.5,79500,4.0,4,Left wheel,Grey,10,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
22580,632,MERCEDES-BENZ,E 350 w211,2007,Sedan,1,3.5,151000,6.0,4,Left wheel,Black,12,1,False,False,False,False,False,True,False,False,False,True,True,False,False,False
4861,1058,MERCEDES-BENZ,E 350,2012,Sedan,1,3.5,128202,6.0,4,Left wheel,Black,12,0,False,True,False,False,False,False,False,False,False,True,True,False,False,False
17562,632,KIA,Optima,2013,Sedan,1,2.4,120000,4.0,4,Left wheel,Black,8,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
26594,642,HYUNDAI,Santa FE,2012,Jeep,1,2.0,138525,4.0,4,Left wheel,Black,4,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False
15994,584,VOLKSWAGEN,Passat,2014,Sedan,1,1.8,65282,4.0,4,Left wheel,Black,8,1,False,False,False,False,False,True,False,False,True,False,True,False,False,False
27911,1172,LEXUS,RX 350,2011,Jeep,1,3.5,900000,12.0,4,Left wheel,Black,12,0,False,False,False,False,False,True,False,False,True,False,False,False,True,False
706,431,BMW,X5,2016,Jeep,1,2.0,73856,4.0,4,Left wheel,Black,12,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False
39515,889,KIA,Sorento,2016,Jeep,1,2.0,21683,4.0,4,Left wheel,Black,4,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False
17562,1017,HYUNDAI,Elantra,2017,Sedan,0,2.0,44000,4.0,4,Left wheel,Black,6,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
14113,1816,MAZDA,Mazda 6,2014,Sedan,1,2.2,136000,4.0,4,Right-hand drive,Black,8,1,False,True,False,False,False,False,False,False,True,False,True,False,False,False
17249,584,VOLKSWAGEN,Jetta,2014,Sedan,1,1.8,107200,4.0,4,Left wheel,White,8,0,False,False,False,False,False,True,False,False,False,True,True,False,False,False
14113,632,RENAULT,Clio,2010,Universal,0,1.5,190000,4.0,4,Left wheel,Black,6,1,False,True,False,False,False,False,False,False,True,False,False,True,False,False
19306,502,TOYOTA,Aqua,2013,Sedan,1,1.5,48300,4.0,4,Left wheel,Red,4,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
10663,632,MERCEDES-BENZ,C 240,2001,Sedan,1,2.4,240000,6.0,4,Left wheel,Black,8,0,False,False,False,False,False,True,False,False,False,True,False,False,True,False
4391,632,VOLKSWAGEN,Vento,1995,Sedan,0,1.8,107000,4.0,4,Left wheel,Green,2,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False
25089,781,TOYOTA,Camry XLE,2012,Sedan,1,2.5,95000,4.0,4,Left wheel,Grey,12,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False
22649,707,HYUNDAI,Tucson,2011,Jeep,1,2.0,191264,4.0,4,Left wheel,White,4,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False
10515,639,HYUNDAI,Sonata,2014,Sedan,1,2.0,55210,4.0,4,Left wheel,Silver,4,0,False,False,False,False,True,False,False,False,True,False,True,False,False,False
20266,531,HYUNDAI,Elantra,2012,Sedan,1,1.6,98252,4.0,4,Left wheel,Grey,4,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
31248,751,JEEP,Compass,2013,Jeep,1,2.4,59897,4.0,4,Left wheel,White,4,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
6272,1292,MERCEDES-BENZ,GLE 350,2016,Jeep,1,3.0,59099,6.0,4,Left wheel,White,0,0,False,False,False,False,False,True,False,True,False,False,True,False,False,False
8781,1236,HONDA,FIT,2011,Hatchback,0,1.3,111000,4.0,4,Right-hand drive,Green,4,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
24148,632,NISSAN,Juke,2014,Jeep,0,1.6,56000,4.0,4,Left wheel,Carnelian red,6,1,False,False,False,False,False,True,False,False,True,False,False,False,True,False
10672,1347,HYUNDAI,H1,2008,Minivan,1,2.5,66846,4.0,4,Left wheel,Silver,4,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False
4000,632,NISSAN,Serena,2002,Minivan,0,2.0,281000,4.0,4,Right-hand drive,Black,4,0,True,False,False,False,False,False,False,False,True,False,True,False,False,False
24273,562,CHEVROLET,Aveo,2015,Hatchback,1,1.4,58052,4.0,4,Left wheel,White,4,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
26657,934,TOYOTA,Camry,2015,Sedan,1,2.5,118000,4.0,4,Left wheel,Black,12,0,False,False,False,False,False,True,False,False,True,False,False,False,True,False
4704,632,OPEL,Corsa,2003,Hatchback,1,1.2,22863,4.0,2,Left wheel,Silver,4,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False
39829,632,MERCEDES-BENZ,ML 350,2011,Jeep,1,2.9,255000,6.0,4,Left wheel,Grey,16,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False
23935,494,NISSAN,March,2015,Hatchback,1,1.2,23603,4.0,4,Left wheel,Blue,4,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
8467,632,MERCEDES-BENZ,Vaneo,2004,Universal,0,1.7,0,4.0,4,Left wheel,Blue,4,1,False,True,False,False,False,False,False,False,True,False,False,True,False,False
14113,632,TOYOTA,Prius,2008,Hatchback,1,1.5,120000,4.0,4,Left wheel,White,4,0,False,False,False,False,True,False,False,False,True,False,True,False,False,False
18531,583,HYUNDAI,Elantra,2011,Sedan,1,1.6,89323,4.0,4,Left wheel,Silver,4,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
19757,632,TOYOTA,Camry,2010,Sedan,0,2.4,165000,4.0,4,Left wheel,White,12,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
15681,891,HYUNDAI,Sonata,2016,Sedan,1,2.0,257102,4.0,4,Left wheel,Silver,4,0,False,False,False,False,True,False,False,False,True,False,True,False,False,False
20385,632,TOYOTA,Prius,2010,Sedan,1,1.8,174309,4.0,4,Left wheel,White,7,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
20385,308,TOYOTA,Prius,2014,Hatchback,0,1.8,155000,4.0,4,Left wheel,Grey,8,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False
39559,765,HYUNDAI,Santa FE,2015,Jeep,1,2.0,129254,4.0,4,Left wheel,White,4,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False
124989,1077,HONDA,Civic,2019,Universal,1,2.0,5492,4.0,4,Left wheel,Black,4,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
19601,707,HYUNDAI,Santa FE,2011,Jeep,1,2.0,58548,4.0,4,Left wheel,White,4,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False
10000,1268,HONDA,Insight,2012,Hatchback,0,1.5,102000,4.0,4,Right-hand drive,Silver,8,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
13328,632,FORD,Transit,1999,Microbus,0,2.5,395000,4.0,4,Left wheel,Carnelian red,2,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False
16621,632,TOYOTA,Camry,2008,Sedan,1,2.4,145567,4.0,4,Left wheel,Black,10,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
15681,632,FORD,Expedition,2000,Jeep,0,4.6,0,8.0,4,Left wheel,Black,0,0,False,False,False,False,False,True,False,True,False,False,True,False,False,False
19679,583,HYUNDAI,Elantra,2011,Sedan,1,1.6,133783,4.0,4,Left wheel,Grey,4,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
9879,1202,HONDA,Accord,2017,Sedan,1,2.4,39762,4.0,4,Left wheel,Grey,12,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
27654,629,HYUNDAI,Elantra,2015,Sedan,1,1.6,104674,4.0,4,Left wheel,Silver,4,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
32929,632,MERCEDES-BENZ,E 350,2010,Sedan,1,3.5,165000,6.0,4,Left wheel,Grey,16,0,False,False,False,False,False,True,False,True,False,False,False,False,True,False
17663,501,TOYOTA,Aqua,2014,Hatchback,1,1.5,53800,4.0,4,Left wheel,Silver,4,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
52959,765,HYUNDAI,Santa FE,2015,Jeep,1,2.0,99106,4.0,4,Left wheel,Black,4,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False
18189,831,HYUNDAI,Sonata HYBRID,2011,Sedan,1,2.4,88400,4.0,4,Left wheel,Grey,10,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False
706,765,SUBARU,XV,2015,Sedan,1,2.0,111285,4.0,4,Left wheel,Black,0,0,False,False,False,False,False,True,False,True,False,False,True,False,False,False
862,2455,LEXUS,GX 470,2008,Jeep,1,4.7,280354,8.0,4,Left wheel,White,0,0,False,False,False,False,False,True,False,True,False,False,True,False,False,False
14740,632,HONDA,Insight,2011,Hatchback,0,1.3,136000,4.0,4,Left wheel,Silver,12,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False
5018,629,NISSAN,Juke,2015,Jeep,1,1.6,111402,4.0,4,Left wheel,Black,0,0,False,False,False,False,False,True,False,True,False,False,True,False,False,False
27924,642,HYUNDAI,Tucson,2012,Jeep,1,2.0,105437,4.0,4,Left wheel,Black,4,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False
5488,394,TOYOTA,Camry,2014,Sedan,1,2.5,109798,4.0,4,Left wheel,White,12,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
28225,632,MERCEDES-BENZ,ML 320,2009,Jeep,1,3.0,245470,6.0,4,Left wheel,Grey,12,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False
16621,632,HONDA,Cr-v,2005,Jeep,0,2.4,120000,4.0,4,Left wheel,Silver,6,0,False,False,False,False,False,True,False,True,False,False,True,False,False,False
10400,843,TOYOTA,Prius,2008,Hatchback,1,1.5,288000,4.0,4,Left wheel,Grey,4,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
1960,753,GMC,TERRAIN,2012,Jeep,1,2.4,212682,4.0,4,Left wheel,Red,12,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
24283,639,HYUNDAI,Tucson,2014,Jeep,1,2.0,189000,4.0,4,Left wheel,White,4,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False
3920,779,TOYOTA,Camry,2013,Sedan,1,2.5,308694,4.0,4,Left wheel,Grey,12,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
9364,426,CHEVROLET,Spark,2015,Hatchback,1,1.0,53711,4.0,4,Left wheel,White,4,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
23110,986,JEEP,Compass,2010,Jeep,1,2.4,121000,4.0,4,Left wheel,Silver,4,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
4391,632,FORD,Transit,1991,Microbus,0,2.5,0,4.0,2,Left wheel,White,1,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False
9722,1032,NISSAN,Note,2012,Hatchback,0,1.2,69000,4.0,4,Right-hand drive,Black,6,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
5645,632,MAZDA,MPV,2004,Minivan,0,2.3,16000,4.0,4,Right-hand drive,Silver,12,0,True,False,False,False,False,False,False,False,True,False,True,False,False,False
36068,639,HYUNDAI,Santa FE,2014,Jeep,1,2.0,151000,4.0,4,Left wheel,Black,4,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False
10036,632,HYUNDAI,Sonata,2006,Sedan,1,3.3,243200,6.0,4,Left wheel,Black,10,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
7527,632,TOYOTA,Hilux,1998,Pickup,0,2.0,123000,4.0,4,Left wheel,White,2,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False
8781,632,AUDI,A4,2002,Sedan,1,3.0,265600,6.0,4,Left wheel,Silver,8,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False
50178,632,LAND ROVER,Range Rover Evoque,2012,Jeep,1,2.0,125000,4.0,4,Left wheel,Red,8,1,False,False,False,False,False,True,False,True,False,False,False,False,True,False
4704,632,HONDA,Pilot,2005,Jeep,1,3.5,145000,6.0,4,Left wheel,White,4,0,False,False,False,False,False,True,False,True,False,False,True,False,False,False
15681,891,HYUNDAI,Sonata,2016,Sedan,1,2.0,267209,4.0,4,Left wheel,Silver,4,0,False,False,False,False,True,False,False,False,True,False,True,False,False,False
35344,934,HYUNDAI,H1,2015,Universal,1,2.5,90660,4.0,4,Left wheel,White,4,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False
8154,632,MERCEDES-BENZ,E 240,2000,Sedan,1,2.6,314000,6.0,4,Left wheel,Green,7,0,False,False,False,False,True,False,False,False,False,True,True,False,False,False
15925,447,HONDA,FIT,2013,Hatchback,1,1.3,86996,4.0,4,Left wheel,Silver,4,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
23521,777,TOYOTA,Camry,2014,Sedan,1,2.5,47152,4.0,4,Left wheel,White,7,0,False,False,False,False,False,True,False,False,True,False,False,False,True,False
15681,640,FORD,Fusion,2013,Sedan,1,2.0,134982,4.0,4,Left wheel,Red,0,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
21953,632,FORD,Escape,2008,Jeep,1,2.5,93000,4.0,4,Left wheel,Silver,10,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False
11290,891,HYUNDAI,Sonata,2016,Sedan,1,2.0,258906,4.0,4,Left wheel,Silver,4,0,False,False,False,False,True,False,False,False,True,False,True,False,False,False
5959,966,DAEWOO,Lacetti,2009,Sedan,1,2.0,75644,4.0,4,Left wheel,Silver,4,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False
2274,1360,MERCEDES-BENZ,GL 450,2013,Jeep,1,4.6,230397,8.0,4,Left wheel,Black,12,0,False,False,False,False,False,True,False,True,False,False,True,False,False,False
11000,1845,TOYOTA,Prius V ALPINA,2015,Hatchback,0,1.8,123000,4.0,4,Right-hand drive,White,6,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
4547,1017,HYUNDAI,Elantra,2017,Sedan,1,2.0,115974,4.0,4,Left wheel,White,12,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
11604,528,FORD,Fiesta,2014,Sedan,0,1.6,49000,4.0,4,Left wheel,Green,10,0,False,False,False,False,False,True,False,False,True,False,False,False,True,False
12544,632,LEXUS,RX 300,2000,Jeep,1,3.0,209123,4.0,4,Left wheel,Black,9,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False
17249,632,MERCEDES-BENZ,E 500,2005,Sedan,1,5.0,125000,8.0,4,Left wheel,Silver,12,0,False,False,False,False,False,True,False,False,False,True,False,False,True,False
28059,639,CHEVROLET,Orlando,2014,Jeep,1,2.0,73650,4.0,4,Left wheel,Silver,4,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False
18826,707,HYUNDAI,Sonata,2011,Sedan,1,2.0,145219,4.0,4,Left wheel,Grey,4,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
31361,632,MERCEDES-BENZ,Sprinter 315CDI,2007,Microbus,0,2.1,268022,6.0,2,Left wheel,White,0,1,False,True,False,False,False,False,False,False,True,False,False,True,False,False
13485,632,TOYOTA,Prius,2012,Hatchback,0,1.8,0,4.0,4,Left wheel,White,8,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
9408,632,MITSUBISHI,Pajero,1995,Jeep,0,2.5,205000,4.0,2,Left wheel,Blue,0,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False
19130,632,BMW,X5,2007,Jeep,1,3.0,310000,6.0,4,Left wheel,Grey,6,0,False,False,False,False,False,True,False,True,False,False,False,False,True,False
21326,632,MITSUBISHI,Outlander,2012,Jeep,0,2.4,7964,6.0,4,Left wheel,Silver,16,0,False,False,False,False,False,True,False,True,False,False,False,False,True,False
34074,777,HYUNDAI,H1,2014,Minivan,1,2.5,126970,4.0,4,Left wheel,Silver,4,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False
11099,645,CHEVROLET,Lacetti,2011,Sedan,1,1.8,142600,4.0,4,Left wheel,Silver,4,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
18817,609,TOYOTA,Camry,2018,Sedan,1,2.5,35058,4.0,4,Left wheel,White,12,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
29793,1249,TOYOTA,Camry,2017,Sedan,1,2.5,32000,4.0,4,Left wheel,Green,14,1,False,False,False,False,False,True,False,False,True,False,False,False,True,False
31675,784,HONDA,Civic,2017,Hatchback,1,1.5,46935,4.0,4,Left wheel,Black,4,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
21012,632,TOYOTA,Prius,2013,Sedan,1,1.8,150000,4.0,4,Left wheel,Black,8,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
15367,632,FORD,Taurus interceptor,2014,Sedan,1,3.8,280000,6.0,4,Left wheel,Grey,8,0,False,False,False,False,False,True,False,True,False,False,True,False,False,False
941,645,HONDA,Civic,2011,Sedan,1,1.8,177250,4.0,4,Left wheel,Black,12,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
53154,1017,HYUNDAI,Santa FE,2017,Jeep,1,2.0,105751,4.0,4,Left wheel,White,4,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False
12544,632,NISSAN,Elgrand,2004,Minivan,1,3.5,122000,6.0,4,Right-hand drive,Green,12,0,False,False,False,False,False,True,False,False,False,True,False,False,True,False
16308,528,KIA,RIO lx,2014,Hatchback,1,1.6,100800,4.0,4,Left wheel,White,12,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
18503,584,VOLKSWAGEN,Passat,2014,Sedan,1,1.8,144000,4.0,4,Left wheel,White,10,1,False,False,False,False,False,True,False,False,True,False,False,False,True,False
11368,1047,HYUNDAI,Elantra,2007,Sedan,1,1.6,122587,4.0,4,Left wheel,Silver,4,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
